protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,gene1,gene2
9606.ENSP00000006053,9606.ENSP00000398698,0,0,0,53,0,0,728,731,CX3CL1,TNF
9606.ENSP00000006053,9606.ENSP00000305651,0,0,0,0,0,0,741,741,CX3CL1,CXCL10
9606.ENSP00000006053,9606.ENSP00000326432,0,0,0,0,0,600,445,768,CX3CL1,CCR8
9606.ENSP00000006053,9606.ENSP00000302234,0,0,0,62,0,0,703,709,CX3CL1,CCL11
9606.ENSP00000006053,9606.ENSP00000379110,0,0,0,62,0,0,742,747,CX3CL1,CXCL1
9606.ENSP00000006053,9606.ENSP00000367832,0,0,0,57,0,0,734,738,CX3CL1,CCL7
9606.ENSP00000006053,9606.ENSP00000362795,0,0,0,0,0,600,728,886,CX3CL1,CXCR3
9606.ENSP00000006053,9606.ENSP00000246657,0,0,0,0,0,600,531,804,CX3CL1,CCR7
9606.ENSP00000006053,9606.ENSP00000350256,0,0,0,0,0,600,404,751,CX3CL1,CCR9
9606.ENSP00000006053,9606.ENSP00000292174,0,0,0,0,0,600,415,756,CX3CL1,CXCR5
9606.ENSP00000006053,9606.ENSP00000477908,0,0,0,0,0,0,741,742,CX3CL1,CCL3
9606.ENSP00000006053,9606.ENSP00000395704,0,0,0,0,0,600,501,791,CX3CL1,CXCR6
9606.ENSP00000006053,9606.ENSP00000420298,0,0,0,89,0,0,830,839,CX3CL1,CD200
9606.ENSP00000006053,9606.ENSP00000311035,0,0,0,0,0,0,726,726,CX3CL1,CD200R1
9606.ENSP00000006053,9606.ENSP00000260408,0,0,0,0,0,0,712,712,CX3CL1,ADAM10
9606.ENSP00000006053,9606.ENSP00000474412,0,0,0,0,0,0,779,779,CX3CL1,CCL5
9606.ENSP00000006053,9606.ENSP00000386884,0,0,0,62,0,600,838,934,CX3CL1,CXCR4
9606.ENSP00000006053,9606.ENSP00000385675,0,0,0,0,0,0,719,718,CX3CL1,IL6
9606.ENSP00000006053,9606.ENSP00000263341,0,0,0,0,0,0,729,729,CX3CL1,IL1B
9606.ENSP00000006053,9606.ENSP00000319635,0,0,0,0,0,600,690,870,CX3CL1,CXCR2
9606.ENSP00000006053,9606.ENSP00000295683,0,0,0,0,0,600,870,945,CX3CL1,CXCR1
9606.ENSP00000006053,9606.ENSP00000292303,0,0,0,0,0,600,671,862,CX3CL1,CCR5
9606.ENSP00000006053,9606.ENSP00000441600,0,0,0,49,0,600,581,826,CX3CL1,CCR3
9606.ENSP00000006053,9606.ENSP00000292301,0,0,0,0,0,600,869,945,CX3CL1,CCR2
9606.ENSP00000006053,9606.ENSP00000310405,0,0,0,0,0,600,393,746,CX3CL1,XCR1
9606.ENSP00000006053,9606.ENSP00000351059,0,0,0,62,757,800,991,999,CX3CL1,CX3CR1
9606.ENSP00000006053,9606.ENSP00000296140,0,0,0,61,0,600,755,899,CX3CL1,CCR1
9606.ENSP00000006053,9606.ENSP00000482259,0,0,0,62,0,0,704,710,CX3CL1,CCL4
9606.ENSP00000006053,9606.ENSP00000225831,0,0,0,57,0,0,834,837,CX3CL1,CCL2
9606.ENSP00000006275,9606.ENSP00000470262,0,0,0,64,885,800,991,999,TRAPPC6A,TRAPPC5
9606.ENSP00000006275,9606.ENSP00000306881,0,0,0,0,151,600,307,743,TRAPPC6A,SEC23A
9606.ENSP00000006275,9606.ENSP00000352424,0,0,0,0,0,0,719,719,TRAPPC6A,TIAF1
9606.ENSP00000006275,9606.ENSP00000321976,0,257,0,57,0,0,625,714,TRAPPC6A,NKPD1
9606.ENSP00000006275,9606.ENSP00000355511,0,0,0,54,56,900,67,905,TRAPPC6A,CHML
9606.ENSP00000006275,9606.ENSP00000350386,0,0,0,54,56,900,67,905,TRAPPC6A,CHM
9606.ENSP00000006275,9606.ENSP00000457230,0,0,0,49,0,0,757,759,TRAPPC6A,WWOX
9606.ENSP00000006275,9606.ENSP00000373979,0,0,0,62,729,800,928,995,TRAPPC6A,TRAPPC9
9606.ENSP00000006658,9606.ENSP00000355900,0,0,0,0,0,0,752,752,SPATA20,SPATA17
9606.ENSP00000006658,9606.ENSP00000376911,0,0,0,0,788,0,0,788,SPATA20,LGMN
9606.ENSP00000006658,9606.ENSP00000356912,0,0,0,62,0,0,712,718,SPATA20,C1orf111
9606.ENSP00000006658,9606.ENSP00000360913,0,0,0,0,0,0,737,737,SPATA20,SPATA6
9606.ENSP00000006777,9606.ENSP00000262316,0,0,0,62,0,0,703,709,RHBDD2,RHBDF1
9606.ENSP00000007699,9606.ENSP00000404438,0,0,0,0,0,0,817,817,YBX2,SOHLH1
9606.ENSP00000007699,9606.ENSP00000364398,0,0,0,64,724,0,49,732,YBX2,HABP4
9606.ENSP00000007699,9606.ENSP00000294638,0,0,0,0,0,0,764,764,YBX2,LHX8
9606.ENSP00000007699,9606.ENSP00000378326,0,0,0,82,0,0,739,750,YBX2,ZP3
9606.ENSP00000007699,9606.ENSP00000460971,0,0,0,62,0,0,773,777,YBX2,ZP2
9606.ENSP00000007722,9606.ENSP00000261023,0,0,0,90,293,900,296,948,ITGA3,ITGAV
9606.ENSP00000007722,9606.ENSP00000384515,0,0,0,63,132,600,227,714,ITGA3,PARVB
9606.ENSP00000007722,9606.ENSP00000327290,0,0,0,63,0,900,263,924,ITGA3,ITGA11
9606.ENSP00000007722,9606.ENSP00000267082,0,0,0,63,261,900,574,966,ITGA3,ITGB7
9606.ENSP00000007722,9606.ENSP00000349252,0,0,0,53,0,900,198,917,ITGA3,ITGAL
9606.ENSP00000007722,9606.ENSP00000347665,0,0,0,81,0,600,279,711,ITGA3,COL18A1
9606.ENSP00000007722,9606.ENSP00000368678,0,0,0,132,102,600,308,755,ITGA3,AGRN
9606.ENSP00000007722,9606.ENSP00000320866,0,0,0,65,462,0,704,838,ITGA3,CALR
9606.ENSP00000007722,9606.ENSP00000222399,0,0,0,159,177,900,419,954,ITGA3,LAMB1
9606.ENSP00000007722,9606.ENSP00000358310,0,0,0,0,0,900,317,928,ITGA3,ITGA10
9606.ENSP00000007722,9606.ENSP00000364979,0,0,0,110,0,600,428,778,ITGA3,COL4A1
9606.ENSP00000007722,9606.ENSP00000361850,0,0,0,98,0,900,270,928,ITGA3,PLAU
9606.ENSP00000007722,9606.ENSP00000367316,0,0,0,62,293,900,243,943,ITGA3,ITGA8
9606.ENSP00000007722,9606.ENSP00000282588,0,0,0,89,0,900,298,930,ITGA3,ITGA1
9606.ENSP00000007722,9606.ENSP00000379866,0,0,0,64,0,600,494,793,ITGA3,COL4A4
9606.ENSP00000007722,9606.ENSP00000339328,0,0,0,0,0,900,501,948,ITGA3,PLAUR
9606.ENSP00000007722,9606.ENSP00000379350,0,0,0,97,773,900,992,999,ITGA3,ITGB1
9606.ENSP00000007722,9606.ENSP00000435460,0,0,0,59,652,0,273,741,ITGA3,LGALS8
9606.ENSP00000007722,9606.ENSP00000333769,0,0,0,62,0,600,352,735,ITGA3,BSG
9606.ENSP00000007722,9606.ENSP00000299106,0,0,0,0,0,900,329,930,ITGA3,JAM3
9606.ENSP00000007722,9606.ENSP00000275493,0,0,0,189,0,900,487,954,ITGA3,EGFR
9606.ENSP00000007722,9606.ENSP00000420213,0,0,0,121,0,600,259,716,ITGA3,FLNB
9606.ENSP00000007722,9606.ENSP00000388325,0,0,0,119,177,900,199,934,ITGA3,LAMB2
9606.ENSP00000007722,9606.ENSP00000230538,0,0,0,85,153,900,487,954,ITGA3,LAMA4
9606.ENSP00000007722,9606.ENSP00000222573,0,0,0,63,190,900,575,963,ITGA3,ITGB8
9606.ENSP00000007722,9606.ENSP00000293379,0,0,0,85,293,900,316,949,ITGA3,ITGA5
9606.ENSP00000007722,9606.ENSP00000373854,0,0,0,0,0,900,109,907,ITGA3,ITGAD
9606.ENSP00000007722,9606.ENSP00000252999,0,0,0,119,388,900,673,980,ITGA3,LAMA5
9606.ENSP00000007722,9606.ENSP00000263087,0,0,0,0,0,720,162,755,ITGA3,ITGAE
9606.ENSP00000007722,9606.ENSP00000334008,0,0,0,156,132,600,283,761,ITGA3,PARVA
9606.ENSP00000007722,9606.ENSP00000358866,0,0,0,88,0,600,284,716,ITGA3,FLNA
9606.ENSP00000007722,9606.ENSP00000264246,0,0,0,0,0,900,88,904,ITGA3,CD80
9606.ENSP00000007722,9606.ENSP00000392423,0,0,0,0,182,900,588,963,ITGA3,RELN
9606.ENSP00000007722,9606.ENSP00000327145,0,0,0,118,0,600,296,729,ITGA3,FLNC
9606.ENSP00000007722,9606.ENSP00000264144,0,0,0,141,153,900,460,955,ITGA3,LAMC2
9606.ENSP00000007722,9606.ENSP00000380227,0,0,0,0,0,900,268,923,ITGA3,ITGA4
9606.ENSP00000007722,9606.ENSP00000380565,0,0,0,119,870,0,931,991,ITGA3,CD151
9606.ENSP00000007722,9606.ENSP00000351209,0,0,0,171,296,0,731,829,ITGA3,EPHA2
9606.ENSP00000007722,9606.ENSP00000400365,0,0,0,62,211,900,375,947,ITGA3,LAMA2
9606.ENSP00000007722,9606.ENSP00000331902,0,0,0,86,0,600,484,795,ITGA3,COL4A5
9606.ENSP00000007722,9606.ENSP00000360280,0,0,0,0,0,900,108,906,ITGA3,DAB1
9606.ENSP00000007722,9606.ENSP00000454623,0,0,0,0,0,720,93,735,ITGA3,ITGAX
9606.ENSP00000007722,9606.ENSP00000324890,0,0,0,0,0,900,52,901,ITGA3,CD28
9606.ENSP00000007722,9606.ENSP00000300527,0,0,0,88,0,600,295,720,ITGA3,COL6A2
9606.ENSP00000007722,9606.ENSP00000391669,0,0,0,116,0,600,520,815,ITGA3,BCAR1
9606.ENSP00000007722,9606.ENSP00000312506,0,0,0,149,0,900,204,926,ITGA3,CSPG4
9606.ENSP00000007722,9606.ENSP00000317272,0,0,0,171,114,900,445,953,ITGA3,MET
9606.ENSP00000007722,9606.ENSP00000296585,0,0,0,138,0,900,317,935,ITGA3,ITGA2
9606.ENSP00000007722,9606.ENSP00000260356,0,0,0,93,112,900,405,945,ITGA3,THBS1
9606.ENSP00000007722,9606.ENSP00000380948,0,0,0,63,336,900,684,977,ITGA3,ITGB2
9606.ENSP00000007722,9606.ENSP00000453508,0,0,0,64,94,600,335,744,ITGA3,TLN2
9606.ENSP00000007722,9606.ENSP00000377003,0,0,0,62,58,0,700,712,ITGA3,TSPAN8
9606.ENSP00000007722,9606.ENSP00000378340,0,0,0,87,0,600,351,742,ITGA3,COL4A6
9606.ENSP00000007722,9606.ENSP00000374309,0,0,0,62,211,900,443,953,ITGA3,LAMA1
9606.ENSP00000007722,9606.ENSP00000226218,0,0,0,0,0,900,509,948,ITGA3,VTN
9606.ENSP00000007722,9606.ENSP00000346839,0,0,0,111,462,800,972,997,ITGA3,FN1
9606.ENSP00000007722,9606.ENSP00000441691,0,0,0,0,0,720,130,745,ITGA3,ITGAM
9606.ENSP00000007722,9606.ENSP00000452786,0,0,0,63,368,900,770,984,ITGA3,ITGB3
9606.ENSP00000007722,9606.ENSP00000478570,0,0,0,68,0,900,276,926,ITGA3,VEGFA
9606.ENSP00000007722,9606.ENSP00000309376,0,0,0,0,0,0,734,734,ITGA3,CD164
9606.ENSP00000007722,9606.ENSP00000296181,0,0,0,119,383,900,678,980,ITGA3,ITGB5
9606.ENSP00000007722,9606.ENSP00000225964,0,0,0,120,0,600,366,757,ITGA3,COL1A1
9606.ENSP00000007722,9606.ENSP00000200181,0,0,0,163,383,800,721,967,ITGA3,ITGB4
9606.ENSP00000007722,9606.ENSP00000377941,0,0,0,100,0,600,323,734,ITGA3,ACTN1
9606.ENSP00000007722,9606.ENSP00000383376,0,0,0,0,0,900,112,907,ITGA3,JAM2
9606.ENSP00000007722,9606.ENSP00000303939,0,0,0,0,0,900,108,906,ITGA3,CTLA4
9606.ENSP00000007722,9606.ENSP00000222390,0,0,0,0,0,900,432,940,ITGA3,HGF
9606.ENSP00000007722,9606.ENSP00000295550,0,0,0,79,0,600,261,703,ITGA3,COL6A3
9606.ENSP00000007722,9606.ENSP00000264741,0,0,0,0,0,720,239,777,ITGA3,ITGA9
9606.ENSP00000007722,9606.ENSP00000258341,0,0,0,118,153,900,515,958,ITGA3,LAMC1
9606.ENSP00000007722,9606.ENSP00000353224,0,0,0,0,0,0,700,700,ITGA3,TFRC
9606.ENSP00000007722,9606.ENSP00000371958,0,0,0,83,681,0,919,974,ITGA3,CD9
9606.ENSP00000007722,9606.ENSP00000355751,0,0,0,65,112,600,261,721,ITGA3,THBS2
9606.ENSP00000007722,9606.ENSP00000264187,0,0,0,66,0,900,493,948,ITGA3,NID1
9606.ENSP00000007722,9606.ENSP00000283249,0,0,0,119,261,900,653,974,ITGA3,ITGB6
9606.ENSP00000007722,9606.ENSP00000371532,0,0,0,62,0,900,324,931,ITGA3,VLDLR
9606.ENSP00000007722,9606.ENSP00000416330,0,0,0,120,0,900,303,933,ITGA3,TGFBI
9606.ENSP00000007722,9606.ENSP00000375778,0,0,0,212,103,900,518,961,ITGA3,LAMB3
9606.ENSP00000007722,9606.ENSP00000353654,0,0,0,139,0,600,428,785,ITGA3,COL4A2
9606.ENSP00000007722,9606.ENSP00000355180,0,0,0,88,0,600,329,733,ITGA3,COL6A1
9606.ENSP00000007722,9606.ENSP00000297268,0,0,0,75,0,600,270,706,ITGA3,COL1A2
9606.ENSP00000007722,9606.ENSP00000379823,0,0,0,0,0,600,391,746,ITGA3,COL4A3
9606.ENSP00000007722,9606.ENSP00000324532,0,0,0,130,388,900,611,976,ITGA3,LAMA3
9606.ENSP00000007722,9606.ENSP00000362680,0,0,0,62,102,600,366,757,ITGA3,SRC
9606.ENSP00000007722,9606.ENSP00000303634,0,0,0,62,0,900,357,934,ITGA3,LRP8
9606.ENSP00000009105,9606.ENSP00000297494,0,0,0,0,150,800,58,825,CAMK1G,NOS3
9606.ENSP00000009105,9606.ENSP00000369689,0,0,0,0,149,600,353,760,CAMK1G,CALML5
9606.ENSP00000009105,9606.ENSP00000383376,0,0,0,0,0,0,764,764,CAMK1G,JAM2
9606.ENSP00000009105,9606.ENSP00000357005,0,0,0,0,0,0,729,729,CAMK1G,F11R
9606.ENSP00000009530,9606.ENSP00000398698,0,0,0,146,0,0,686,721,CD74,TNF
9606.ENSP00000009530,9606.ENSP00000227266,0,0,0,76,0,900,251,924,CD74,CTSC
9606.ENSP00000009530,9606.ENSP00000393566,0,0,0,817,373,600,619,980,CD74,HLA-DPA1
9606.ENSP00000009530,9606.ENSP00000378786,0,0,0,920,869,900,629,999,CD74,HLA-DRA
9606.ENSP00000009530,9606.ENSP00000380948,0,0,0,601,0,0,307,711,CD74,ITGB2
9606.ENSP00000009530,9606.ENSP00000357981,0,0,0,622,0,900,620,984,CD74,CTSS
9606.ENSP00000009530,9606.ENSP00000363773,0,0,0,597,0,0,357,729,CD74,C1QA
9606.ENSP00000009530,9606.ENSP00000364114,0,0,0,770,173,600,370,945,CD74,HLA-DRB5
9606.ENSP00000009530,9606.ENSP00000320663,0,0,0,0,0,0,732,731,CD74,EML4
9606.ENSP00000009530,9606.ENSP00000390431,0,0,0,816,61,600,668,973,CD74,HLA-DQB2
9606.ENSP00000009530,9606.ENSP00000364080,0,0,0,708,473,600,562,969,CD74,HLA-DQB1
9606.ENSP00000009530,9606.ENSP00000319635,0,0,0,62,270,0,989,991,CD74,CXCR2
9606.ENSP00000009530,9606.ENSP00000353099,0,0,0,871,173,900,535,994,CD74,HLA-DRB1
9606.ENSP00000009530,9606.ENSP00000357494,0,0,0,48,62,0,862,866,CD74,ROS1
9606.ENSP00000009530,9606.ENSP00000452780,0,0,0,331,0,360,449,743,CD74,B2M
9606.ENSP00000009530,9606.ENSP00000339398,0,0,0,590,748,600,671,984,CD74,HLA-DQA1
9606.ENSP00000009530,9606.ENSP00000398632,0,0,0,90,676,720,989,998,CD74,CD44
9606.ENSP00000009530,9606.ENSP00000363976,0,0,0,544,698,900,647,994,CD74,HLA-DMA
9606.ENSP00000009530,9606.ENSP00000390020,0,0,0,161,0,900,322,938,CD74,HLA-DOB
9606.ENSP00000009530,9606.ENSP00000215754,0,0,0,0,270,600,989,996,CD74,MIF
9606.ENSP00000009530,9606.ENSP00000414904,0,0,0,117,0,900,60,909,CD74,CTSO
9606.ENSP00000009530,9606.ENSP00000381386,0,0,0,0,0,0,977,978,CD74,DDT
9606.ENSP00000009530,9606.ENSP00000236671,0,0,0,82,0,900,382,938,CD74,CTSD
9606.ENSP00000009530,9606.ENSP00000271651,0,0,0,65,0,900,328,931,CD74,CTSK
9606.ENSP00000009530,9606.ENSP00000345672,0,0,0,62,0,900,354,934,CD74,CTSB
9606.ENSP00000009530,9606.ENSP00000376911,0,0,0,63,0,900,361,934,CD74,LGMN
9606.ENSP00000009530,9606.ENSP00000350911,0,0,0,64,0,900,520,951,CD74,CTSE
9606.ENSP00000009530,9606.ENSP00000361562,0,0,0,62,0,900,76,905,CD74,CTSA
9606.ENSP00000009530,9606.ENSP00000284981,0,0,0,122,0,0,896,905,CD74,APP
9606.ENSP00000009530,9606.ENSP00000386884,0,0,0,98,270,0,988,991,CD74,CXCR4
9606.ENSP00000009530,9606.ENSP00000408146,0,0,0,350,388,600,582,924,CD74,HLA-DPB1
9606.ENSP00000009530,9606.ENSP00000364076,0,0,0,597,343,600,481,937,CD74,HLA-DQA2
9606.ENSP00000009530,9606.ENSP00000310832,0,0,0,62,213,900,86,923,CD74,CTSF
9606.ENSP00000009530,9606.ENSP00000229829,0,0,0,171,152,900,343,947,CD74,HLA-DOA
9606.ENSP00000009530,9606.ENSP00000398890,0,0,0,636,213,900,541,985,CD74,HLA-DMB
9606.ENSP00000009530,9606.ENSP00000220166,0,0,0,171,0,900,263,933,CD74,CTSH
9606.ENSP00000011292,9606.ENSP00000458537,0,0,0,902,139,0,345,939,CPA1,CTRL
9606.ENSP00000011292,9606.ENSP00000361151,0,0,0,863,0,0,509,929,CPA1,CEL
9606.ENSP00000011292,9606.ENSP00000296046,0,0,84,62,0,800,119,828,CPA1,CPA3
9606.ENSP00000011292,9606.ENSP00000417222,0,0,75,827,0,0,103,843,CPA1,CPB1
9606.ENSP00000011292,9606.ENSP00000308720,0,0,0,242,139,0,739,814,CPA1,PRSS1
9606.ENSP00000011292,9606.ENSP00000222481,0,0,54,332,0,800,70,866,CPA1,CPA2
9606.ENSP00000011292,9606.ENSP00000296695,0,0,0,129,0,0,681,710,CPA1,SPINK1
9606.ENSP00000011653,9606.ENSP00000365402,0,0,0,88,0,0,690,706,CD4,HLA-C
9606.ENSP00000011653,9606.ENSP00000312082,0,0,0,314,0,0,614,724,CD4,TLR8
9606.ENSP00000011653,9606.ENSP00000356429,0,0,0,172,0,900,261,933,CD4,RGS1
9606.ENSP00000011653,9606.ENSP00000441691,0,0,0,288,0,0,933,950,CD4,ITGAM
9606.ENSP00000011653,9606.ENSP00000227163,0,0,0,365,0,0,571,716,CD4,SPI1
9606.ENSP00000011653,9606.ENSP00000292174,0,0,0,64,56,0,839,845,CD4,CXCR5
9606.ENSP00000011653,9606.ENSP00000246657,0,0,0,132,0,0,882,892,CD4,CCR7
9606.ENSP00000011653,9606.ENSP00000480132,0,0,0,0,0,0,873,872,CD4,NCAM1
9606.ENSP00000011653,9606.ENSP00000177694,0,0,0,126,0,0,878,888,CD4,TBX21
9606.ENSP00000011653,9606.ENSP00000351671,0,0,0,0,0,0,708,707,CD4,CCL20
9606.ENSP00000011653,9606.ENSP00000395704,0,0,0,109,0,0,743,761,CD4,CXCR6
9606.ENSP00000011653,9606.ENSP00000309415,0,0,0,0,0,900,0,900,CD4,CLTB
9606.ENSP00000011653,9606.ENSP00000331614,0,0,0,345,0,0,569,705,CD4,IKZF1
9606.ENSP00000011653,9606.ENSP00000331736,0,0,0,62,0,0,710,716,CD4,SELE
9606.ENSP00000011653,9606.ENSP00000295756,0,0,0,208,0,900,391,947,CD4,TRAT1
9606.ENSP00000011653,9606.ENSP00000343027,0,0,0,0,0,900,66,902,CD4,GNAI1
9606.ENSP00000011653,9606.ENSP00000364907,0,0,0,205,282,900,614,975,CD4,SYK
9606.ENSP00000011653,9606.ENSP00000380958,0,0,0,0,0,0,728,728,CD4,MBP
9606.ENSP00000011653,9606.ENSP00000370343,0,0,0,119,0,0,695,720,CD4,IRF4
9606.ENSP00000011653,9606.ENSP00000379110,0,0,0,0,0,0,754,753,CD4,CXCL1
9606.ENSP00000011653,9606.ENSP00000370842,0,0,0,62,0,0,731,737,CD4,IL33
9606.ENSP00000011653,9606.ENSP00000357150,0,0,0,76,0,0,818,825,CD4,CD1B
9606.ENSP00000011653,9606.ENSP00000263125,0,0,0,65,0,900,537,952,CD4,PRKCQ
9606.ENSP00000011653,9606.ENSP00000342681,0,0,0,198,213,0,868,909,CD4,CD5
9606.ENSP00000011653,9606.ENSP00000324890,0,0,0,169,213,900,949,996,CD4,CD28
9606.ENSP00000011653,9606.ENSP00000454623,0,0,0,159,0,0,946,952,CD4,ITGAX
9606.ENSP00000011653,9606.ENSP00000327513,0,0,0,0,0,0,719,719,CD4,CSF1
9606.ENSP00000011653,9606.ENSP00000340944,0,0,0,64,0,900,522,951,CD4,PTPN11
9606.ENSP00000011653,9606.ENSP00000359206,0,0,0,0,0,800,986,997,CD4,BTRC
9606.ENSP00000011653,9606.ENSP00000370542,0,0,0,0,0,0,737,736,CD4,SDC1
9606.ENSP00000011653,9606.ENSP00000262494,0,0,0,0,0,900,59,901,CD4,GNAO1
9606.ENSP00000011653,9606.ENSP00000260010,0,0,0,141,0,0,786,808,CD4,TLR2
9606.ENSP00000011653,9606.ENSP00000332049,0,0,0,292,0,900,938,995,CD4,CD86
9606.ENSP00000011653,9606.ENSP00000356213,0,0,0,0,0,0,786,786,CD4,VIP
9606.ENSP00000011653,9606.ENSP00000354782,0,0,0,233,0,900,873,989,CD4,CD247
9606.ENSP00000011653,9606.ENSP00000347979,0,0,0,0,0,0,851,851,CD4,FAS
9606.ENSP00000011653,9606.ENSP00000294728,0,0,0,146,0,0,706,738,CD4,VCAM1
9606.ENSP00000011653,9606.ENSP00000296871,0,0,0,0,0,0,873,873,CD4,CSF2
9606.ENSP00000011653,9606.ENSP00000310036,0,0,0,0,0,0,817,817,CD4,CD34
9606.ENSP00000011653,9606.ENSP00000384371,0,0,0,71,0,0,751,758,CD4,BCL6
9606.ENSP00000011653,9606.ENSP00000358501,0,0,0,0,0,0,701,700,CD4,CD58
9606.ENSP00000011653,9606.ENSP00000296795,0,0,0,63,0,0,771,777,CD4,TLR3
9606.ENSP00000011653,9606.ENSP00000363330,0,0,0,230,0,0,637,708,CD4,CD52
9606.ENSP00000011653,9606.ENSP00000431445,0,0,0,175,0,900,715,974,CD4,CD3G
9606.ENSP00000011653,9606.ENSP00000299440,0,0,0,62,0,0,774,779,CD4,RAG1
9606.ENSP00000011653,9606.ENSP00000293328,0,0,0,62,0,0,755,760,CD4,STAT5B
9606.ENSP00000011653,9606.ENSP00000221930,0,0,0,84,0,0,714,727,CD4,TGFB1
9606.ENSP00000011653,9606.ENSP00000229402,0,0,0,88,0,0,741,753,CD4,KLRB1
9606.ENSP00000011653,9606.ENSP00000390020,0,0,0,108,0,600,253,710,CD4,HLA-DOB
9606.ENSP00000011653,9606.ENSP00000365380,0,0,0,76,0,0,920,922,CD4,FOXP3
9606.ENSP00000011653,9606.ENSP00000391592,0,0,0,120,0,900,321,935,CD4,PTPN6
9606.ENSP00000011653,9606.ENSP00000457421,0,0,0,139,0,0,715,744,CD4,PECAM1
9606.ENSP00000011653,9606.ENSP00000226279,0,0,0,77,213,0,873,899,CD4,CD38
9606.ENSP00000011653,9606.ENSP00000437940,0,0,0,80,0,0,915,918,CD4,CD19
9606.ENSP00000011653,9606.ENSP00000386378,0,0,0,0,0,0,736,736,CD4,CD207
9606.ENSP00000011653,9606.ENSP00000286301,0,0,0,236,0,0,646,718,CD4,CSF1R
9606.ENSP00000011653,9606.ENSP00000311291,0,0,0,0,0,0,777,777,CD4,SLCO2A1
9606.ENSP00000011653,9606.ENSP00000315477,0,0,0,76,0,0,952,954,CD4,CD209
9606.ENSP00000011653,9606.ENSP00000263851,0,0,0,0,0,0,867,867,CD4,IL7
9606.ENSP00000011653,9606.ENSP00000398632,0,0,0,62,213,0,933,946,CD4,CD44
9606.ENSP00000011653,9606.ENSP00000363976,0,0,0,127,0,600,603,849,CD4,HLA-DMA
9606.ENSP00000011653,9606.ENSP00000354901,0,0,0,137,0,0,776,798,CD4,CXCL9
9606.ENSP00000011653,9606.ENSP00000292301,0,0,0,173,62,0,918,931,CD4,CCR2
9606.ENSP00000011653,9606.ENSP00000478892,0,0,0,0,0,900,0,900,CD4,GNAZ
9606.ENSP00000011653,9606.ENSP00000371333,0,0,0,62,0,0,694,700,CD4,KLRD1
9606.ENSP00000011653,9606.ENSP00000296140,0,0,0,232,59,0,794,838,CD4,CCR1
9606.ENSP00000011653,9606.ENSP00000262262,0,0,0,126,0,0,716,740,CD4,CD33
9606.ENSP00000011653,9606.ENSP00000225831,0,0,0,183,0,0,785,816,CD4,CCL2
9606.ENSP00000011653,9606.ENSP00000295897,0,0,0,0,0,0,853,852,CD4,ALB
9606.ENSP00000011653,9606.ENSP00000250092,0,0,0,129,0,0,824,839,CD4,CD68
9606.ENSP00000011653,9606.ENSP00000430950,0,0,0,68,0,0,710,717,CD4,IDO1
9606.ENSP00000011653,9606.ENSP00000265162,0,0,0,0,0,0,989,989,CD4,ENPEP
9606.ENSP00000011653,9606.ENSP00000302935,0,0,0,215,463,800,989,998,CD4,IL16
9606.ENSP00000011653,9606.ENSP00000255030,0,0,0,0,0,0,739,739,CD4,CRP
9606.ENSP00000011653,9606.ENSP00000263686,0,0,0,136,0,0,746,771,CD4,SELP
9606.ENSP00000011653,9606.ENSP00000236147,0,0,0,166,213,0,884,917,CD4,SELL
9606.ENSP00000011653,9606.ENSP00000339186,0,0,0,533,0,900,394,969,CD4,GRAP2
9606.ENSP00000011653,9606.ENSP00000262866,0,0,0,62,0,900,112,909,CD4,SLA2
9606.ENSP00000011653,9606.ENSP00000284240,0,0,0,0,0,0,778,777,CD4,THY1
9606.ENSP00000011653,9606.ENSP00000398890,0,0,0,172,0,600,268,736,CD4,HLA-DMB
9606.ENSP00000011653,9606.ENSP00000357152,0,0,0,155,0,0,841,859,CD4,CD1C
9606.ENSP00000011653,9606.ENSP00000411355,0,0,0,305,312,900,919,995,CD4,PTPRC
9606.ENSP00000011653,9606.ENSP00000264832,0,0,0,85,0,0,957,959,CD4,ICAM1
9606.ENSP00000011653,9606.ENSP00000346671,0,0,0,62,57,900,915,991,CD4,FYN
9606.ENSP00000011653,9606.ENSP00000403495,0,0,0,74,0,0,706,716,CD4,LTA
9606.ENSP00000011653,9606.ENSP00000306157,0,0,0,242,0,500,873,947,CD4,IL7R
9606.ENSP00000011653,9606.ENSP00000274306,0,0,0,172,0,0,668,713,CD4,GZMA
9606.ENSP00000011653,9606.ENSP00000349252,0,0,0,208,0,0,739,784,CD4,ITGAL
9606.ENSP00000011653,9606.ENSP00000229239,0,0,0,0,75,0,727,736,CD4,GAPDH
9606.ENSP00000011653,9606.ENSP00000433847,0,0,0,0,0,0,804,804,CD4,B3GAT1
9606.ENSP00000011653,9606.ENSP00000289429,0,0,0,97,0,0,763,776,CD4,CD1A
9606.ENSP00000011653,9606.ENSP00000368450,0,0,0,79,0,0,765,774,CD4,CD83
9606.ENSP00000011653,9606.ENSP00000264972,0,0,0,471,282,900,808,991,CD4,ZAP70
9606.ENSP00000011653,9606.ENSP00000376134,0,0,0,76,0,0,704,715,CD4,STAT4
9606.ENSP00000011653,9606.ENSP00000380227,0,0,0,109,0,0,744,762,CD4,ITGA4
9606.ENSP00000011653,9606.ENSP00000312027,0,0,0,147,0,0,802,823,CD4,CD7
