symbol,reactome_id,pathway_name
CCND1,R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)"
CCND1,R-HSA-9675126,Diseases of mitotic cell cycle
CCND1,R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects
CCND1,R-HSA-9730414,MITF-M-regulated melanocyte development
CCND1,R-HSA-9754119,Drug-mediated inhibition of CDK4/CDK6 activity
CCND1,R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation
CCND1,R-HSA-9856651,MITF-M-dependent gene expression
CCND1,R-HSA-9909615,Regulation of PD-L1(CD274) Post-translational modification
CCND1,R-HSA-9909648,Regulation of PD-L1(CD274) expression
CCND1,R-HSA-9929491,SPOP-mediated proteasomal degradation of PD-L1(CD274)
RBP4,R-HSA-1430728,Metabolism
RBP4,R-HSA-1643685,Disease
RBP4,R-HSA-196854,Metabolism of vitamins and cofactors
RBP4,R-HSA-2187338,Visual phototransduction
RBP4,R-HSA-2453864,Retinoid cycle disease events
RBP4,R-HSA-2453902,The canonical retinoid cycle in rods (twilight vision)
RBP4,R-HSA-2474795,Diseases associated with visual transduction
RBP4,R-HSA-6806667,Metabolism of fat-soluble vitamins
RBP4,R-HSA-6809583,Retinoid metabolism disease events
RBP4,R-HSA-9675143,Diseases of the neuronal system
RBP4,R-HSA-9709957,Sensory Perception
RBP4,R-HSA-975634,Retinoid metabolism and transport
RBP4,R-HSA-9918449,Defective visual phototransduction due to STRA6 loss of function
RCN1,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
RCN1,R-HSA-392499,Metabolism of proteins
RCN1,R-HSA-597592,Post-translational protein modification
RCN1,R-HSA-8957275,Post-translational protein phosphorylation
OPN1LW,R-HSA-162582,Signal Transduction
OPN1LW,R-HSA-1643685,Disease
OPN1LW,R-HSA-2187335,The retinoid cycle in cones (daylight vision)
OPN1LW,R-HSA-2187338,Visual phototransduction
OPN1LW,R-HSA-2453864,Retinoid cycle disease events
OPN1LW,R-HSA-2474795,Diseases associated with visual transduction
OPN1LW,R-HSA-372790,Signaling by GPCR
OPN1LW,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
OPN1LW,R-HSA-388396,GPCR downstream signalling
OPN1LW,R-HSA-418594,G alpha (i) signalling events
OPN1LW,R-HSA-419771,Opsins
OPN1LW,R-HSA-500792,GPCR ligand binding
OPN1LW,R-HSA-9675143,Diseases of the neuronal system
OPN1LW,R-HSA-9709957,Sensory Perception
OPN1LW,R-HSA-9918450,Defective visual phototransduction due to OPN1LW loss of function
RCVRN,R-HSA-2187338,Visual phototransduction
RCVRN,R-HSA-2514856,The phototransduction cascade
RCVRN,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade"
RCVRN,R-HSA-9709957,Sensory Perception
RDH5,R-HSA-162582,Signal Transduction
RDH5,R-HSA-1643685,Disease
RDH5,R-HSA-2187338,Visual phototransduction
RDH5,R-HSA-2453864,Retinoid cycle disease events
RDH5,R-HSA-2453902,The canonical retinoid cycle in rods (twilight vision)
RDH5,R-HSA-2474795,Diseases associated with visual transduction
RDH5,R-HSA-5362517,Signaling by Retinoic Acid
RDH5,R-HSA-5365859,RA biosynthesis pathway
RDH5,R-HSA-9006931,Signaling by Nuclear Receptors
RDH5,R-HSA-9675143,Diseases of the neuronal system
RDH5,R-HSA-9709957,Sensory Perception
RDH5,R-HSA-9918438,Defective visual phototransduction due to RDH5 loss of function
BCL2,R-HSA-109581,Apoptosis
BCL2,R-HSA-109606,Intrinsic Pathway for Apoptosis
BCL2,R-HSA-111447,Activation of BAD and translocation to mitochondria 
BCL2,R-HSA-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members
BCL2,R-HSA-114452,Activation of BH3-only proteins
BCL2,R-HSA-1266738,Developmental Biology
BCL2,R-HSA-1280215,Cytokine Signaling in Immune system
BCL2,R-HSA-162582,Signal Transduction
BCL2,R-HSA-168249,Innate Immune System
BCL2,R-HSA-168256,Immune System
BCL2,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"
BCL2,R-HSA-2262752,Cellular responses to stress
BCL2,R-HSA-449147,Signaling by Interleukins
BCL2,R-HSA-5357801,Programmed Cell Death
BCL2,R-HSA-622312,Inflammasomes
BCL2,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling
BCL2,R-HSA-844455,The NLRP1 inflammasome
BCL2,R-HSA-8939211,ESR-mediated signaling
BCL2,R-HSA-8953897,Cellular responses to stimuli
BCL2,R-HSA-9006931,Signaling by Nuclear Receptors
BCL2,R-HSA-9009391,Extra-nuclear estrogen signaling
BCL2,R-HSA-9018519,Estrogen-dependent gene expression
BCL2,R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling
BCL2,R-HSA-9711123,Cellular response to chemical stress
BCL2,R-HSA-9730414,MITF-M-regulated melanocyte development
BCL2,R-HSA-9755511,KEAP1-NFE2L2 pathway
BCL2,R-HSA-9759194,Nuclear events mediated by NFE2L2
BCL2,R-HSA-9818030,NFE2L2 regulating tumorigenic genes
BCL2,R-HSA-9824594,Regulation of MITF-M-dependent genes involved in apoptosis
BCL2,R-HSA-9856651,MITF-M-dependent gene expression
RDX,R-HSA-1266738,Developmental Biology
RDX,R-HSA-373760,L1CAM interactions
RDX,R-HSA-422475,Axon guidance
RDX,R-HSA-437239,Recycling pathway of L1
RDX,R-HSA-9659379,Sensory processing of sound
RDX,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea
RDX,R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea
RDX,R-HSA-9675108,Nervous system development
RDX,R-HSA-9709957,Sensory Perception
REL,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR)
REL,R-HSA-1169091,Activation of NF-kappaB in B cells
REL,R-HSA-1280218,Adaptive Immune System
REL,R-HSA-168256,Immune System
REL,R-HSA-983705,Signaling by the B Cell Receptor (BCR)
REG1A,R-HSA-1266738,Developmental Biology
REG1A,R-HSA-9734767,Developmental Cell Lineages
REG1A,R-HSA-9820448,Developmental Cell Lineages of the Exocrine Pancreas
REG1A,R-HSA-9925561,Developmental Lineage of Pancreatic Acinar Cells
BCL2A1,R-HSA-1266738,Developmental Biology
BCL2A1,R-HSA-1643685,Disease
BCL2A1,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
BCL2A1,R-HSA-9700206,Signaling by ALK in cancer
BCL2A1,R-HSA-9725370,Signaling by ALK fusions and activated point mutants
BCL2A1,R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer
BCL2A1,R-HSA-9730414,MITF-M-regulated melanocyte development
BCL2A1,R-HSA-9824594,Regulation of MITF-M-dependent genes involved in apoptosis
BCL2A1,R-HSA-9856651,MITF-M-dependent gene expression
RELA,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR)
RELA,R-HSA-1169091,Activation of NF-kappaB in B cells
RELA,R-HSA-1266738,Developmental Biology
RELA,R-HSA-1280215,Cytokine Signaling in Immune system
RELA,R-HSA-1280218,Adaptive Immune System
RELA,R-HSA-1606322,ZBP1(DAI) mediated induction of type I IFNs
RELA,R-HSA-162582,Signal Transduction
RELA,R-HSA-1643685,Disease
RELA,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade
RELA,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane
RELA,R-HSA-166166,MyD88-independent TLR4 cascade 
RELA,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade
RELA,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade
RELA,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade
RELA,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade
RELA,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade
RELA,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade
RELA,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade
RELA,R-HSA-168249,Innate Immune System
RELA,R-HSA-168256,Immune System
RELA,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"
RELA,R-HSA-168898,Toll-like Receptor Cascades
RELA,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta
RELA,R-HSA-1810476,RIP-mediated NFkB activation via ZBP1
RELA,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade
RELA,R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA 
RELA,R-HSA-193639,p75NTR signals via NF-kB
RELA,R-HSA-193692,Regulated proteolysis of p75NTR
RELA,R-HSA-193704,p75 NTR receptor-mediated signalling
RELA,R-HSA-202403,TCR signaling
RELA,R-HSA-202424,Downstream TCR signaling
RELA,R-HSA-209560,NF-kB is activated and signals survival
RELA,R-HSA-212436,Generic Transcription Pathway
RELA,R-HSA-2262752,Cellular responses to stress
RELA,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling
RELA,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP)
RELA,R-HSA-2559583,Cellular Senescence
RELA,R-HSA-2871837,FCERI mediated NF-kB activation
RELA,R-HSA-2990846,SUMOylation
RELA,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins
RELA,R-HSA-3134963,DEx/H-box helicases activate type I IFN and inflammatory cytokines production 
RELA,R-HSA-3214841,PKMTs methylate histone lysines
RELA,R-HSA-3247509,Chromatin modifying enzymes
RELA,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation
RELA,R-HSA-388841,Regulation of T cell activation by CD28 family
RELA,R-HSA-389948,Co-inhibition by PD-1
RELA,R-HSA-392499,Metabolism of proteins
RELA,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  
RELA,R-HSA-446652,Interleukin-1 family signaling
RELA,R-HSA-448706,Interleukin-1 processing
RELA,R-HSA-449147,Signaling by Interleukins
RELA,R-HSA-4755510,SUMOylation of immune response proteins
RELA,R-HSA-4839726,Chromatin organization
RELA,R-HSA-5260271,Diseases of Immune System
RELA,R-HSA-5602358,Diseases associated with the TLR signaling cascade
RELA,R-HSA-5603029,IkBA variant leads to EDA-ID
RELA,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling
RELA,R-HSA-5607764,CLEC7A (Dectin-1) signaling
RELA,R-HSA-5621481,C-type lectin receptors (CLRs)
RELA,R-HSA-5621575,CD209 (DC-SIGN) signaling
RELA,R-HSA-5660668,CLEC7A/inflammasome pathway
RELA,R-HSA-5663205,Infectious disease
RELA,R-HSA-597592,Post-translational protein modification
RELA,R-HSA-622312,Inflammasomes
RELA,R-HSA-73857,RNA Polymerase II Transcription
RELA,R-HSA-73887,Death Receptor Signaling
RELA,R-HSA-74160,Gene expression (Transcription)
RELA,R-HSA-844456,The NLRP3 inflammasome
RELA,R-HSA-8853884,Transcriptional Regulation by VENTX
RELA,R-HSA-8953897,Cellular responses to stimuli
RELA,R-HSA-9020702,Interleukin-1 signaling
RELA,R-HSA-933542,TRAF6 mediated NF-kB activation
RELA,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling 
RELA,R-HSA-9658195,Leishmania infection
RELA,R-HSA-9660826,Purinergic signaling in leishmaniasis infection
RELA,R-HSA-9664424,Cell recruitment (pro-inflammatory response)
RELA,R-HSA-9678108,SARS-CoV-1 Infection
RELA,R-HSA-9679506,SARS-CoV Infections
RELA,R-HSA-9692914,SARS-CoV-1-host interactions
RELA,R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses
RELA,R-HSA-9711123,Cellular response to chemical stress
RELA,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
RELA,R-HSA-975155,MyD88 dependent cascade initiated on endosome
RELA,R-HSA-9755511,KEAP1-NFE2L2 pathway
RELA,R-HSA-975871,MyD88 cascade initiated on plasma membrane
RELA,R-HSA-9759194,Nuclear events mediated by NFE2L2
RELA,R-HSA-9818749,Regulation of NFE2L2 gene expression
RELA,R-HSA-9824443,Parasitic Infection Pathways
RELA,R-HSA-9824446,Viral Infection Pathways
RELA,R-HSA-983705,Signaling by the B Cell Receptor (BCR)
RELA,R-HSA-9843745,Adipogenesis
RELA,R-HSA-9855142,Cellular responses to mechanical stimuli
RELA,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
RELA,R-HSA-9860931,Response of endothelial cells to shear stress
RELA,R-HSA-9909648,Regulation of PD-L1(CD274) expression
RELA,R-HSA-9909649,Regulation of PD-L1(CD274) transcription
RELB,R-HSA-1280215,Cytokine Signaling in Immune system
RELB,R-HSA-168249,Innate Immune System
RELB,R-HSA-168256,Immune System
RELB,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling
RELB,R-HSA-5607764,CLEC7A (Dectin-1) signaling
RELB,R-HSA-5621481,C-type lectin receptors (CLRs)
RELB,R-HSA-5621575,CD209 (DC-SIGN) signaling
RELB,R-HSA-5668541,TNFR2 non-canonical NF-kB pathway
RELB,R-HSA-5676590,NIK-->noncanonical NF-kB signaling
REN,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins
REN,R-HSA-2980736,Peptide hormone metabolism
REN,R-HSA-392499,Metabolism of proteins
RENBP,R-HSA-392499,Metabolism of proteins
RENBP,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"
RENBP,R-HSA-446203,Asparagine N-linked glycosylation
RENBP,R-HSA-446210,Synthesis of UDP-N-acetyl-glucosamine
RENBP,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis
RENBP,R-HSA-597592,Post-translational protein modification
UPF1,R-HSA-8953854,Metabolism of RNA
UPF1,R-HSA-927802,Nonsense-Mediated Decay (NMD)
UPF1,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)
UPF1,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)
DPF2,R-HSA-1266738,Developmental Biology
DPF2,R-HSA-212165,Epigenetic regulation of gene expression
DPF2,R-HSA-4839726,Chromatin organization
DPF2,R-HSA-74160,Gene expression (Transcription)
DPF2,R-HSA-9730414,MITF-M-regulated melanocyte development
DPF2,R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation
DPF2,R-HSA-9842860,Regulation of endogenous retroelements
DPF2,R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)
DPF2,R-HSA-9856651,MITF-M-dependent gene expression
DPF2,R-HSA-9932444,ATP-dependent chromatin remodelers
DPF2,R-HSA-9932451,SWI/SNF chromatin remodelers
DPF2,R-HSA-9933937,Formation of the canonical BAF (cBAF) complex
DPF2,R-HSA-9933946,Formation of the embryonic stem cell BAF (esBAF) complex
DPF2,R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF)
REST,R-HSA-1257604,PIP3 activates AKT signaling
REST,R-HSA-162582,Signal Transduction
REST,R-HSA-1643685,Disease
REST,R-HSA-166520,Signaling by NTRKs
REST,R-HSA-187037,Signaling by NTRK1 (TRKA)
REST,R-HSA-198725,Nuclear Events (kinase and transcription factor activation)
REST,R-HSA-212436,Generic Transcription Pathway
REST,R-HSA-3214815,HDACs deacetylate histones
REST,R-HSA-3247509,Chromatin modifying enzymes
REST,R-HSA-4839726,Chromatin organization
REST,R-HSA-5663205,Infectious disease
REST,R-HSA-6807070,PTEN Regulation
REST,R-HSA-73857,RNA Polymerase II Transcription
REST,R-HSA-74160,Gene expression (Transcription)
REST,R-HSA-8943724,Regulation of PTEN gene transcription
REST,R-HSA-9006925,Intracellular signaling by second messengers
REST,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
REST,R-HSA-9031628,NGF-stimulated transcription
REST,R-HSA-9634815,Transcriptional Regulation by NPAS4
REST,R-HSA-9679191,Potential therapeutics for SARS
REST,R-HSA-9679506,SARS-CoV Infections
REST,R-HSA-9768759,Regulation of NPAS4 gene expression
REST,R-HSA-9768777,Regulation of NPAS4 gene transcription
REST,R-HSA-9824446,Viral Infection Pathways
RET,R-HSA-1266738,Developmental Biology
RET,R-HSA-162582,Signal Transduction
RET,R-HSA-212436,Generic Transcription Pathway
RET,R-HSA-422475,Axon guidance
RET,R-HSA-5673001,RAF/MAP kinase cascade
RET,R-HSA-5683057,MAPK family signaling cascades
RET,R-HSA-5684996,MAPK1/MAPK3 signaling
RET,R-HSA-73857,RNA Polymerase II Transcription
RET,R-HSA-74160,Gene expression (Transcription)
RET,R-HSA-8853659,RET signaling
RET,R-HSA-9634815,Transcriptional Regulation by NPAS4
RET,R-HSA-9675108,Nervous system development
RET,R-HSA-9768919,NPAS4 regulates expression of target genes
RET,R-HSA-9830364,Formation of the nephric duct
RET,R-HSA-9830369,Kidney development
RET,R-HSA-9830674,Formation of the ureteric bud
BCL2L1,R-HSA-109581,Apoptosis
BCL2L1,R-HSA-109606,Intrinsic Pathway for Apoptosis
BCL2L1,R-HSA-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members
BCL2L1,R-HSA-1280215,Cytokine Signaling in Immune system
BCL2L1,R-HSA-162582,Signal Transduction
BCL2L1,R-HSA-1643685,Disease
BCL2L1,R-HSA-168249,Innate Immune System
BCL2L1,R-HSA-168256,Immune System
BCL2L1,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"
BCL2L1,R-HSA-2262752,Cellular responses to stress
BCL2L1,R-HSA-449147,Signaling by Interleukins
BCL2L1,R-HSA-5357801,Programmed Cell Death
BCL2L1,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
BCL2L1,R-HSA-5663205,Infectious disease
BCL2L1,R-HSA-5673001,RAF/MAP kinase cascade
BCL2L1,R-HSA-5683057,MAPK family signaling cascades
BCL2L1,R-HSA-5684996,MAPK1/MAPK3 signaling
BCL2L1,R-HSA-622312,Inflammasomes
BCL2L1,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling
BCL2L1,R-HSA-844455,The NLRP1 inflammasome
BCL2L1,R-HSA-8953897,Cellular responses to stimuli
BCL2L1,R-HSA-9648002,RAS processing
BCL2L1,R-HSA-9678108,SARS-CoV-1 Infection
BCL2L1,R-HSA-9679506,SARS-CoV Infections
BCL2L1,R-HSA-9682385,FLT3 signaling in disease
BCL2L1,R-HSA-9692913,SARS-CoV-1-mediated effects on programmed cell death
BCL2L1,R-HSA-9692914,SARS-CoV-1-host interactions
BCL2L1,R-HSA-9702518,STAT5 activation downstream of FLT3 ITD mutants
BCL2L1,R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants
BCL2L1,R-HSA-9711123,Cellular response to chemical stress
BCL2L1,R-HSA-9755511,KEAP1-NFE2L2 pathway
BCL2L1,R-HSA-9759194,Nuclear events mediated by NFE2L2
BCL2L1,R-HSA-9818030,NFE2L2 regulating tumorigenic genes
BCL2L1,R-HSA-9824446,Viral Infection Pathways
REV3L,R-HSA-110312,Translesion synthesis by REV1
REV3L,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
REV3L,R-HSA-5655862,Translesion synthesis by POLK
REV3L,R-HSA-5656121,Translesion synthesis by POLI
REV3L,R-HSA-73893,DNA Damage Bypass
REV3L,R-HSA-73894,DNA Repair
RFC1,R-HSA-110312,Translesion synthesis by REV1
RFC1,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
RFC1,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex
RFC1,R-HSA-110320,Translesion Synthesis by POLH
RFC1,R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway
RFC1,R-HSA-157579,Telomere Maintenance
RFC1,R-HSA-1640170,Cell Cycle
RFC1,R-HSA-174411,Polymerase switching on the C-strand of the telomere
RFC1,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis
RFC1,R-HSA-180786,Extension of Telomeres
RFC1,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair
RFC1,R-HSA-5655862,Translesion synthesis by POLK
RFC1,R-HSA-5656121,Translesion synthesis by POLI
RFC1,R-HSA-5656169,Termination of translesion DNA synthesis
RFC1,R-HSA-5685942,HDR through Homologous Recombination (HRR)
RFC1,R-HSA-5693532,DNA Double-Strand Break Repair
RFC1,R-HSA-5693538,Homology Directed Repair
RFC1,R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
RFC1,R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER
RFC1,R-HSA-5696398,Nucleotide Excision Repair
RFC1,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER)
RFC1,R-HSA-5696400,Dual Incision in GG-NER
RFC1,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER)
RFC1,R-HSA-6782135,Dual incision in TC-NER
RFC1,R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER
RFC1,R-HSA-69091,Polymerase switching
RFC1,R-HSA-69109,Leading Strand Synthesis
RFC1,R-HSA-69186,Lagging Strand Synthesis
RFC1,R-HSA-69190,DNA strand elongation
RFC1,R-HSA-69239,Synthesis of DNA
RFC1,R-HSA-69242,S Phase
RFC1,R-HSA-69278,"Cell Cycle, Mitotic"
RFC1,R-HSA-69306,DNA Replication
RFC1,R-HSA-73884,Base Excision Repair
RFC1,R-HSA-73886,Chromosome Maintenance
RFC1,R-HSA-73893,DNA Damage Bypass
RFC1,R-HSA-73894,DNA Repair
RFC1,R-HSA-73933,Resolution of Abasic Sites (AP sites)
RFC2,R-HSA-110312,Translesion synthesis by REV1
RFC2,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
RFC2,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex
RFC2,R-HSA-110320,Translesion Synthesis by POLH
RFC2,R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway
RFC2,R-HSA-157579,Telomere Maintenance
RFC2,R-HSA-1640170,Cell Cycle
RFC2,R-HSA-1643685,Disease
RFC2,R-HSA-174411,Polymerase switching on the C-strand of the telomere
RFC2,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis
RFC2,R-HSA-176187,Activation of ATR in response to replication stress
RFC2,R-HSA-180786,Extension of Telomeres
RFC2,R-HSA-212436,Generic Transcription Pathway
RFC2,R-HSA-3700989,Transcriptional Regulation by TP53
RFC2,R-HSA-5633007,Regulation of TP53 Activity
RFC2,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair
RFC2,R-HSA-5655862,Translesion synthesis by POLK
RFC2,R-HSA-5656121,Translesion synthesis by POLI
RFC2,R-HSA-5656169,Termination of translesion DNA synthesis
RFC2,R-HSA-5685938,HDR through Single Strand Annealing (SSA)
RFC2,R-HSA-5685942,HDR through Homologous Recombination (HRR)
RFC2,R-HSA-5693532,DNA Double-Strand Break Repair
RFC2,R-HSA-5693538,Homology Directed Repair
RFC2,R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
RFC2,R-HSA-5693579,Homologous DNA Pairing and Strand Exchange
RFC2,R-HSA-5693607,Processing of DNA double-strand break ends
RFC2,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange
RFC2,R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER
RFC2,R-HSA-5696398,Nucleotide Excision Repair
RFC2,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER)
RFC2,R-HSA-5696400,Dual Incision in GG-NER
RFC2,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER)
RFC2,R-HSA-6782135,Dual incision in TC-NER
RFC2,R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER
RFC2,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation
RFC2,R-HSA-69091,Polymerase switching
RFC2,R-HSA-69109,Leading Strand Synthesis
RFC2,R-HSA-69186,Lagging Strand Synthesis
RFC2,R-HSA-69190,DNA strand elongation
RFC2,R-HSA-69239,Synthesis of DNA
RFC2,R-HSA-69242,S Phase
RFC2,R-HSA-69278,"Cell Cycle, Mitotic"
RFC2,R-HSA-69306,DNA Replication
RFC2,R-HSA-69473,G2/M DNA damage checkpoint
RFC2,R-HSA-69481,G2/M Checkpoints
RFC2,R-HSA-69620,Cell Cycle Checkpoints
RFC2,R-HSA-73857,RNA Polymerase II Transcription
RFC2,R-HSA-73884,Base Excision Repair
RFC2,R-HSA-73886,Chromosome Maintenance
RFC2,R-HSA-73893,DNA Damage Bypass
RFC2,R-HSA-73894,DNA Repair
RFC2,R-HSA-73933,Resolution of Abasic Sites (AP sites)
RFC2,R-HSA-74160,Gene expression (Transcription)
RFC2,R-HSA-9675135,Diseases of DNA repair
RFC2,R-HSA-9675136,Diseases of DNA Double-Strand Break Repair
RFC2,R-HSA-9701190,Defective homologous recombination repair (HRR) due to BRCA2 loss of function
RFC2,R-HSA-9709570,Impaired BRCA2 binding to RAD51
RFC3,R-HSA-110312,Translesion synthesis by REV1
RFC3,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
RFC3,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex
RFC3,R-HSA-110320,Translesion Synthesis by POLH
RFC3,R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway
RFC3,R-HSA-157579,Telomere Maintenance
RFC3,R-HSA-1640170,Cell Cycle
RFC3,R-HSA-1643685,Disease
RFC3,R-HSA-174411,Polymerase switching on the C-strand of the telomere
RFC3,R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis
RFC3,R-HSA-176187,Activation of ATR in response to replication stress
RFC3,R-HSA-180786,Extension of Telomeres
RFC3,R-HSA-212436,Generic Transcription Pathway
RFC3,R-HSA-3700989,Transcriptional Regulation by TP53
RFC3,R-HSA-5633007,Regulation of TP53 Activity
RFC3,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair
RFC3,R-HSA-5655862,Translesion synthesis by POLK
RFC3,R-HSA-5656121,Translesion synthesis by POLI
RFC3,R-HSA-5656169,Termination of translesion DNA synthesis
RFC3,R-HSA-5685938,HDR through Single Strand Annealing (SSA)
RFC3,R-HSA-5685942,HDR through Homologous Recombination (HRR)
RFC3,R-HSA-5693532,DNA Double-Strand Break Repair
RFC3,R-HSA-5693538,Homology Directed Repair
RFC3,R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
RFC3,R-HSA-5693579,Homologous DNA Pairing and Strand Exchange
RFC3,R-HSA-5693607,Processing of DNA double-strand break ends
RFC3,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange
RFC3,R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER
RFC3,R-HSA-5696398,Nucleotide Excision Repair
RFC3,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER)
RFC3,R-HSA-5696400,Dual Incision in GG-NER
RFC3,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER)
RFC3,R-HSA-6782135,Dual incision in TC-NER
RFC3,R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER
RFC3,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation
RFC3,R-HSA-69091,Polymerase switching
RFC3,R-HSA-69109,Leading Strand Synthesis
RFC3,R-HSA-69186,Lagging Strand Synthesis
RFC3,R-HSA-69190,DNA strand elongation
RFC3,R-HSA-69239,Synthesis of DNA
RFC3,R-HSA-69242,S Phase
RFC3,R-HSA-69278,"Cell Cycle, Mitotic"
